system:index,B11,B12,B2,B3,B4,B8,NDVI,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,slope,.geo
000000000000000006ef_0,3989.0,2806.0,1505.0,1818.0,1862.0,4263.0,0.392,43.4,-20.897094070617165,-13.521373348862564,0.6470456276442091,7.3757207217546,27,514,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.651463645379636,49.75862681842862]}"
000000000000000006f4_0,4440.0,3338.0,1602.0,1864.0,2096.0,3566.0,0.25962558,36.5,-21.75906811225463,-15.460589529913362,0.7105354627391424,6.29847858234127,237,481,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.878288254619815,49.8809773601257]}"
000000000000000006f8_0,3779.5,2631.0,1508.5,1825.5,1859.0,4239.5,0.39034188,50.6,-19.566292354353116,-13.703043442900736,0.7003392975395298,5.863248911452381,169,603,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.405778989454797,49.853039754789584]}"
000000000000000006fd_0,3909.0,2729.0,1716.0,1968.0,1972.0,4256.0,0.3667309,44.1,-23.605918466580555,-14.915876594551516,0.6318702072816301,8.690041872029038,217,362,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.594335367591485,49.219098658786436]}"
000000000000000006ff_0,3462.0,2124.0,1462.0,1762.0,1511.0,5383.0,0.56164783,81.5,-21.083023842069338,-14.414808560916734,0.6837163714700754,6.668215281152603,258,505,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84119240766753,49.213079946382834]}"
00000000000000000701_0,3949.0,2739.0,1465.5,1759.0,1756.5,3941.5,0.38346788,50.5,-21.397669572003096,-14.627900382006482,0.6836211921482216,6.769769189996614,180,252,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.964521947613438,50.10825112700794]}"
00000000000000000702_0,4729.0,3317.5,1851.5,2164.0,2434.0,4106.5,0.2557144,57.6,-23.93263215620466,-16.182772609256432,0.6761802255445172,7.74985954694823,282,406,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.019678506058376,50.07177952647269]}"
00000000000000000707_0,4140.0,2749.0,1532.0,1754.0,1828.0,3874.0,0.35882145,38.3,-20.49226610425079,-13.633263773467876,0.6652882460197936,6.859002330782912,72,428,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.462637772657713,49.9410746526333]}"
00000000000000000708_0,3945.0,2725.0,1428.0,1694.0,1791.0,3702.0,0.34789732,36,-22.03822615879541,-14.234179105589131,0.645885880425467,7.804047053206279,108,566,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.777048122099545,50.15244823898662]}"
0000000000000000070d_0,3739.0,2538.0,1416.0,1768.0,1587.0,4900.0,0.51071376,57.2,-20.003112807409536,-12.514688928944238,0.6256370720615322,7.488423878465298,303,437,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.756022970169296,49.30048602352766]}"
00000000000000000710_0,4313.0,3026.0,1572.0,1844.0,1951.0,3852.0,0.32758918,47.2,-20.80019017909492,-15.145317848633718,0.7281336236942396,5.654872330461201,246,452,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.915653596157336,49.011408165098004]}"
00000000000000000716_0,4229.0,3184.0,1770.5,2079.0,2329.0,3989.0,0.2627414,19.9,-22.394952899430905,-15.170951437337054,0.6774272536077794,7.224001462093851,180,297,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.930471224063457,49.86049577164778]}"
00000000000000000718_0,3986.5,2751.0,1527.0,1788.5,1867.0,4723.5,0.43342692,28.1,-18.06128101601327,-11.09175115794834,0.6141176336337554,6.9695298580649325,172,615,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.985897277093631,50.41799023697235]}"
0000000000000000071c_0,3452.0,2271.0,1344.0,1650.0,1418.0,4831.0,0.5461674,49.7,-18.743669691377946,-12.82126247682217,0.6840316057596729,5.922407214555776,100,529,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.74748440068831,47.61129396326932]}"
0000000000000000071d_0,3186.0,1995.0,1268.0,1626.0,1258.0,5756.0,0.6412889,35.5,-17.644960572359363,-10.786900230330232,0.6113303674493777,6.85806034202913,124,746,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.986705760849338,47.611653289382964]}"
0000000000000000071e_0,3159.0,1948.0,1277.0,1620.0,1241.0,6084.0,0.6611604,23,-20.467735923248423,-13.534213923357026,0.6612462645653002,6.933521999891397,236,701,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.013295893259276,47.68360834364094]}"
0000000000000000071f_0,3061.5,1967.5,1299.5,1599.0,1303.5,5642.5,0.62467605,45.3,-19.913108216577143,-13.31749344512227,0.6687802476780498,6.595614771454873,334,637,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.173824834531434,47.91743981209725]}"
00000000000000000722_0,3237.5,2028.5,1334.0,1616.5,1320.5,5528.0,0.6143681,39.1,-18.91750780408278,-11.57027232473437,0.6116171561582372,7.347235479348411,22,708,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.226915267822898,47.82733878910006]}"
00000000000000000725_0,3307.0,2203.0,1455.0,1795.0,1565.0,4719.0,0.5019096,42.1,-18.269364766418256,-12.144887455836493,0.6647679112609629,6.124477310581764,0,830,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.387084882981409,47.826889631458]}"
00000000000000000728_0,3240.0,2006.0,1326.0,1722.0,1330.0,6094.0,0.6417026,50.9,-22.037897267834147,-14.444412465409911,0.6554351483656539,7.593484802424236,299,826,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.440624473914932,47.84467627408357]}"
00000000000000000729_0,3272.0,2154.0,1342.0,1678.0,1339.0,5495.0,0.6081358,135.2,-19.351333607886808,-12.885042324464198,0.6658477697481678,6.46629128342261,108,573,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.469640057591993,48.09656387975068]}"
0000000000000000072a_0,3640.0,2384.0,1361.0,1680.5,1488.5,4778.0,0.5249342,44.5,-20.32939762019118,-12.1716628529561,0.5987222582958971,8.15773476723508,0,891,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.492187771223392,47.646507922406805]}"
0000000000000000072d_0,3285.0,2117.0,1322.0,1568.0,1396.0,4544.0,0.52996635,30,-19.17961036554673,-11.244837719106823,0.5862912491333231,7.934772646439907,180,481,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.554081694299228,48.45606965645531]}"
0000000000000000072f_0,4056.0,3027.0,1571.0,1849.0,1850.0,4312.0,0.3995456,40.8,-20.507552930692434,-12.220784019509122,0.5959162490430051,8.286768911183312,45,432,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.556327482509527,48.65396851354684]}"
00000000000000000730_0,3244.0,2214.0,1319.0,1638.0,1404.0,4707.0,0.54050076,52.5,-18.367075961540785,-12.586714294152614,0.6852867773023973,5.780361667388171,0,468,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.579504016839811,48.31197988488254]}"
00000000000000000731_0,3104.0,1979.0,1295.0,1607.0,1320.0,5076.0,0.587242,69.3,-20.753776482108968,-13.605854089166282,0.6555844957131232,7.147922392942686,323,658,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.601692404357562,47.915912676114246]}"
00000000000000000732_0,3104.0,2020.0,1304.0,1641.0,1315.0,5669.0,0.62342495,35.6,-20.29646912792611,-13.444043492396943,0.6623833637102502,6.8524256355291655,180,671,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.602141561999622,47.95193511900744]}"
00000000000000000733_0,3180.0,1972.0,1322.0,1670.0,1314.0,5924.0,0.6369163,56.3,-19.282177040863722,-12.10881141328072,0.6279794749119428,7.173365627583003,333,586,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.630707988034624,48.09575539599498]}"
00000000000000000734_0,4291.0,3008.0,1576.0,1904.0,2042.0,4236.0,0.34947434,47.5,-21.89935510313571,-14.949496050915535,0.6826454925503699,6.949859052220177,37,425,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.639511477818994,48.79742946442073]}"
00000000000000000735_0,3568.0,2369.0,1384.0,1705.0,1485.0,4849.0,0.531102,57.2,-21.37798905591451,-13.820221441084215,0.6464696658295211,7.557767614830297,0,560,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.711915689719028,48.149294986928496]}"
00000000000000000736_0,3116.0,1952.0,1348.0,1724.0,1366.0,5464.0,0.6,98,-20.29113020788691,-13.262522613019218,0.6536118233504924,7.02860759486769,323,622,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.79024878249425,48.004756057713664]}"
0000000000000000073b_0,3289.0,2142.0,1406.0,1717.0,1509.0,4603.0,0.5062173,60.1,-20.929064117611084,-14.584340510707019,0.6968462817424693,6.344723606904065,304,506,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.118403355783112,48.307847634575594]}"
0000000000000000073c_0,3201.0,2062.0,1393.0,1713.0,1474.0,4948.0,0.540953,61.4,-21.12060437608067,-15.061158491581113,0.7131026282864352,6.059445884499558,180,402,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.124422068186712,48.577701545925095]}"
00000000000000000749_0,3904.0,2692.5,1582.0,1857.5,1948.0,3999.5,0.34493485,17.6,-23.16844166698845,-15.491833692912865,0.668661013786974,7.676607974075585,0,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.325469603054513,52.750286209131865]}"
00000000000000000759_0,3095.5,2108.0,1347.5,1669.0,1374.0,4622.0,0.54169446,128.5,-20.318146316517335,-15.21681508901932,0.7489273308682218,5.101331227498015,0,27,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.683987232946613,52.79672910932084]}"
00000000000000000762_0,3545.5,2301.0,1394.5,1721.0,1505.5,5177.0,0.5494201,241.3,-19.921546428109117,-14.260597568752436,0.7158378803681056,5.660948859356681,180,32,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.833287233167278,52.811281816923575]}"
00000000000000000798_0,3659.0,2660.0,1872.0,2170.0,2520.0,4165.0,0.2460733,23.4,-20.56252726821393,-13.553467870974103,0.6591343415225711,7.009059397239827,38,97,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.867315085308002,50.12469029670733]}"
0000000000000000079e_0,4684.0,3362.0,1728.0,2002.0,2320.0,3905.0,0.25461847,13.8,-18.609623824166277,-11.393748000323459,0.6122503124177958,7.2158758238428184,163,271,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.097822787213072,49.766981150570935]}"
000000000000000007a0_0,4047.5,2836.0,1761.0,2115.0,2336.0,4607.5,0.32714048,25.7,-20.341825002882793,-13.169997149556355,0.647434394293036,7.1718278533264375,218,174,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.146331812555525,50.16304835933923]}"
000000000000000007a1_0,4497.5,3123.5,1704.5,1962.0,2180.0,4081.0,0.3036256,88,-21.729653801680293,-15.204998904598526,0.6997349816692784,6.524654897081767,237,284,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.53629047739181,50.36310317311265]}"
000000000000000007a2_0,3249.5,2160.5,1393.0,1679.5,1505.5,4755.5,0.5190864,28.4,-19.96463253197151,-13.779662029283983,0.6902036392213646,6.184970502687527,150,484,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.620462619513809,50.38142880490869]}"
000000000000000007a5_0,4822.0,3457.0,1703.5,1977.0,2309.0,3892.0,0.25528142,24.9,-21.586651986653358,-14.375107054263129,0.6659257333258998,7.211544932390229,72,205,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.601413761208624,50.60726526733633]}"
000000000000000007a6_0,3328.0,2344.5,1361.5,1608.0,1565.0,4720.5,0.50202847,19.9,-18.044014751102488,-11.619330385643451,0.643943742338911,6.424684365459036,0,257,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.598718815356266,50.69718662727669]}"
000000000000000007af_0,4271.5,2804.0,1490.5,1812.5,1903.0,4469.5,0.40274617,33.1,-22.83892496633345,-15.955226656072485,0.6985979716467333,6.883698310260966,339,305,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.053805338291216,50.59388036960295]}"
000000000000000007b2_0,3960.5,2748.5,1572.0,1867.0,1901.5,4286.0,0.38537374,19.5,-21.13302594538591,-14.3753794257081,0.6802328953202632,6.7576465196778095,0,263,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.113004315514692,50.450509250257475]}"
000000000000000007b3_0,3840.5,2627.5,1526.0,1792.5,1704.0,4424.5,0.44390962,37.7,-21.740235675851082,-14.254403757648916,0.6556692379136726,7.485831918202166,342,309,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.108961896736155,50.666284581502985]}"
000000000000000007b6_0,3357.5,2235.0,1412.5,1709.0,1509.0,4718.0,0.51533645,45.9,-19.041172136481837,-13.314372574752998,0.6992412273424803,5.726799561728839,204,561,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.253231331365749,50.4875198399632]}"
000000000000000007ba_0,3649.5,2556.5,1510.5,1818.0,1875.0,4351.0,0.3976871,39.3,-20.74378618060316,-13.232437303598456,0.6378988477991389,7.511348877004703,108,377,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.363544448255626,50.66799138054281]}"
000000000000000007bb_0,3815.0,2656.0,1487.0,1830.5,1768.5,4560.0,0.4410998,21.8,-21.413543986573046,-14.768526576503024,0.6896815672250864,6.645017410070022,270,344,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.362017312272624,50.77578921463716]}"
000000000000000007bc_0,3916.5,2749.0,1518.0,1792.5,1888.5,4197.0,0.37934434,35,-20.348321234217313,-14.11539580919224,0.693688469270678,6.232925425025073,122,309,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.647048177641896,50.98545600195065]}"
000000000000000007cd_0,3823.0,2672.0,1523.0,1765.5,1756.5,3838.0,0.37206185,35.4,-20.661225846163653,-13.166708927269104,0.6372665893739252,7.494516918894549,136,327,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.29832675862855,51.2429131623793]}"
000000000000000007da_0,3573.5,2426.0,1585.0,1827.5,1807.5,4260.0,0.40420273,41.8,-20.481328742308122,-14.2237858126582,0.6944757340511915,6.257542929649922,90,205,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.645256121355509,50.8129794673997]}"
000000000000000007e0_0,3772.5,2618.0,1550.0,1868.0,1775.0,4588.5,0.4421309,26.1,-20.248529211965597,-12.528809931477106,0.6187516041448272,7.719719280488491,335,452,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.81701400367916,50.43577687959792]}"
000000000000000007e2_0,3987.0,2873.5,1446.0,1689.5,1665.0,3870.0,0.398374,51,-14.194265638314299,-8.487331291425894,0.5979408521506184,5.706934346888405,107,406,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.813869900184743,51.244889456004366]}"
000000000000000007e3_0,2620.0,1782.5,1295.5,1560.5,1330.0,4850.5,0.5696141,25.8,-15.749829154519443,-9.952331771189176,0.631900935149721,5.797497383330267,341,265,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.871990899067276,50.93928259634691]}"
000000000000000007e5_0,3228.0,2120.0,1401.0,1646.0,1524.5,4250.0,0.47198892,12,-17.304369398224658,-10.876860824796754,0.6285615253863377,6.427508573427904,180,339,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.871092583783156,51.26294559321517]}"
000000000000000007ef_0,4099.0,2941.0,1672.0,1942.0,2070.0,4176.0,0.3371758,16.8,-22.34427403578711,-15.472733041703007,0.6924697135794843,6.871540994084102,59,45,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.940451672280885,53.422315873181674]}"
000000000000000007f2_0,3154.0,1972.5,1331.5,1676.0,1365.5,5696.0,0.61325496,370.6,-20.131210285792786,-13.64450873573345,0.677778858897659,6.486701550059337,180,7,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.361132719834057,53.954298184437256]}"
000000000000000007f3_0,3676.0,2716.0,1554.0,1868.0,1862.0,4292.0,0.39486513,18.8,-18.624200434527168,-12.68667763240347,0.6811931431367008,5.9375228021236985,240,27,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.403892527358147,54.16926503192706]}"
000000000000000007f6_0,3227.0,2106.0,1397.0,1670.5,1510.0,5346.5,0.55954206,115.1,-20.786618086285706,-14.312099818189791,0.6885246921254796,6.474518268095915,180,15,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.816578568882655,53.92671990521479]}"
00000000000000000806_0,4166.0,2898.0,1624.0,1898.0,2010.0,4459.0,0.37857473,40.5,-21.25967150702921,-15.363433692190146,0.7226562125906058,5.896237814839065,248,193,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.27434631482441,51.62218187533457]}"
0000000000000000081f_0,3711.0,2706.0,1420.0,1732.0,1720.0,4519.0,0.4486296,33.3,-19.56495841418385,-13.411455897353079,0.6854834860078356,6.15350251683077,180,36,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.855906481199685,52.89320817083528]}"
0000000000000000083a_0,3494.0,2362.0,1374.5,1670.5,1478.0,5094.0,0.55021304,407.9,-19.017774647870535,-13.469267350474176,0.7082462380519564,5.548507297396359,270,-2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.605007022345102,53.30400775026314]}"
0000000000000000083b_0,3224.5,2340.0,1392.0,1691.0,1577.0,4372.0,0.46982685,29.3,-17.81024437784911,-12.074404413624015,0.6779471498235672,5.735839964225095,0,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.720171041769225,53.46705197433083]}"
0000000000000000083c_0,3335.5,2243.5,1394.5,1656.5,1488.5,4432.0,0.49717084,101.3,-19.60983733926934,-13.907111819303658,0.7091905750515437,5.702725519965682,0,0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.78799384572025,53.19809637826545]}"
0000000000000000083e_0,3136.0,2090.0,1439.5,1773.0,1632.5,5158.0,0.5191812,38.8,-21.018492248401806,-14.322946015134093,0.6814449793002243,6.695546233267713,180,7,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.87495076522302,53.30679252764391]}"
0000000000000000083f_0,3328.0,2490.0,1455.0,1686.0,1615.0,4370.0,0.46031746,292.1,-19.866340202460094,-12.505006501700022,0.6294569797083963,7.361333700760072,239,6,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.93801249816821,53.181567377037645]}"
00000000000000000841_0,3035.0,2201.5,1473.5,1773.0,1633.0,4725.5,0.48635685,31.4,-18.570652328679564,-12.427883589933064,0.6692217036845861,6.142768738746501,90,4,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.112734820929456,53.416656486891725]}"
0000000000000000084a_0,2713.0,1804.0,1299.0,1680.0,1360.0,5480.0,0.6023392,75.7,-20.227456890378928,-13.926262379808174,0.6884831076531484,6.301194510570754,309,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.225028805726247,53.31182309323498]}"
0000000000000000085f_0,3265.0,2067.0,1320.0,1682.0,1356.0,6373.0,0.6491137,30.5,-20.93392409118843,-14.328595789672418,0.684467743709057,6.605328301516012,320,-3,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3258060577589035,53.12066160077434]}"
00000000000000000860_0,3265.0,2306.5,1377.5,1664.5,1519.0,4600.0,0.50351363,75.2,-20.231725272773538,-13.90062199225362,0.6870705194361313,6.331103280519917,0,-2,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.315834758105177,53.28226852038744]}"
00000000000000000862_0,3459.0,2575.0,1469.0,1730.0,1751.0,3447.0,0.32627934,510.7,-19.476709920323792,-11.30076594755045,0.5802194515285249,8.175943972773341,0,5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.477172183133043,53.08796292443239]}"
00000000000000000866_0,3219.0,2080.0,1355.0,1628.0,1475.0,5117.0,0.55248785,152.3,-19.701032104911036,-14.17912133322348,0.7197146452895193,5.521910771687557,180,-1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.59251586561399,53.162253598429075]}"
0000000000000000086d_0,3629.0,2514.5,1559.5,1899.0,1932.0,4982.0,0.44113392,62.8,-19.336113865691058,-13.8526734289852,0.7164145559550426,5.483440436705857,239,25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.81987946402464,52.8069699035598]}"
0000000000000000086f_0,3340.0,2079.0,1456.0,1738.0,1449.0,5760.0,0.5980025,18.7,-19.34490487336646,-13.6107489245559,0.7035831405557754,5.73415594881056,212,87,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.864435902116969,52.502081696129636]}"
00000000000000000870_0,3354.0,2268.0,1369.0,1719.0,1443.0,5156.0,0.562661,30.9,-19.38469436505336,-13.876323212970398,0.715839153904153,5.508371152082962,59,3,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8352406553830845,53.09496978364852]}"
00000000000000000874_0,3264.0,2210.0,1360.0,1758.0,1433.0,5500.0,0.5866147,55.8,-19.02971924196562,-11.583545503527827,0.6087081662236514,7.446173738437793,0,-2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8390135795763864,53.616441806079905]}"
00000000000000000877_0,3555.5,2251.0,1355.0,1661.0,1530.5,4986.0,0.5302693,84.8,-21.38572898338444,-14.496950297790129,0.6778796415615983,6.8887786855943105,0,-2,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.905668573658055,53.4916658131157]}"
00000000000000000879_0,3098.0,2074.0,1414.0,1686.0,1490.0,4884.0,0.5324757,68.6,-19.298358348424387,-12.070970055027814,0.6254920671018294,7.227388293396572,79,8,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.944385962403606,53.31263157699068]}"
0000000000000000087c_0,3355.5,2182.5,1426.5,1715.5,1448.0,5266.0,0.5686625,30.1,-17.88755699594862,-11.522800130640649,0.644179645842664,6.364756865307973,112,11,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.037631088895212,53.24220365871571]}"
00000000000000000885_0,3572.5,2543.5,1472.5,1757.5,1610.5,4466.0,0.46992514,169.7,-21.3069980277235,-14.854490564581756,0.6971648725575469,6.4525074631417425,301,-2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.307215505659482,53.24633590902266]}"
00000000000000000887_0,3399.5,2186.5,1392.0,1730.0,1428.5,5080.0,0.5610356,52.9,-19.355171931487043,-14.437572790660408,0.7459284186038837,4.917599140826635,0,-2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.391657142366716,53.39123416435114]}"
00000000000000000888_0,2897.5,1918.5,1251.5,1447.0,1265.0,4069.0,0.5256843,76.1,-15.997989451588953,-9.400914445042787,0.5876309941002661,6.5970750065461665,90,25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.44384926037406,52.78073909726351]}"
00000000000000000889_0,3349.0,2160.0,1334.0,1653.0,1390.0,5538.0,0.5987298,40.8,-20.88472734604902,-13.996741525793404,0.6701902923545379,6.887985820255615,270,-1,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.459569777846152,53.17644697991816]}"
00000000000000000899_0,3584.5,2761.0,1439.0,1755.5,1591.0,4743.5,0.49767148,21.5,-20.181308305838318,-10.128635007286128,0.5018819817720134,10.05267329855219,270,49,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.870000882596658,51.97647742339131]}"
000000000000000008a1_0,3421.0,2727.5,1621.0,1856.5,1952.0,3747.0,0.31496754,13.5,-18.44595323847162,-11.939525395147275,0.6472707179071516,6.506427843324346,208,48,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.35230635864043,51.70051496810979]}"
000000000000000008a6_0,3276.0,2214.0,1528.0,1778.0,1483.0,4457.0,0.5006734,26.2,-21.25706431069969,-13.798101556391702,0.6491066383727532,7.458962754307988,238,52,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.7338208598059905,52.17608307952266]}"
000000000000000008ac_0,3295.0,2403.0,1496.0,1703.0,1609.0,3866.0,0.41223744,56.6,-18.356031138741464,-12.527455794259101,0.6824708293188271,5.828575344482363,270,55,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.975737165819377,52.00064210453412]}"
000000000000000008b1_0,3444.0,2433.0,1399.0,1684.0,1518.0,4169.0,0.46615088,27.4,-17.77013681674285,-11.694086071694226,0.6580751849178884,6.076050745048622,0,126,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.649204134323783,51.88440010676906]}"
000000000000000008c6_0,3721.5,2396.0,1432.0,1800.0,1594.0,4550.0,0.48111978,38.2,-20.083363564499724,-14.006350294639262,0.6974105831255044,6.077013269860462,338,333,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.079762075720419,50.9234722473464]}"
000000000000000008c9_0,3377.0,2249.0,1409.0,1760.0,1519.0,4760.0,0.516165,45.5,-20.266762127926842,-13.882139117383774,0.6849707432177686,6.384623010543068,270,358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.259964121714795,51.42976274147617]}"
000000000000000008ca_0,3424.0,2492.0,1468.0,1703.5,1805.0,4000.0,0.3781223,42.2,-20.43397701196168,-11.946483160123877,0.5846381814529116,8.487493851837803,129,534,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.361653411877123,50.99973921496815]}"
000000000000000008d3_0,3130.0,2081.0,1499.0,1817.0,1610.0,4508.0,0.47368422,26.5,-19.80876812965001,-13.548032039038148,0.6839411694036281,6.260736090611861,338,176,12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.632221401172073,50.77129763821656]}"
000000000000000008d7_0,4317.0,2902.0,1643.0,1979.0,2154.0,4451.0,0.34776685,34,-22.616664257592888,-15.548637415919757,0.687485883807987,7.068026841673131,122,334,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.900188850424926,50.488687649832556]}"
000000000000000008d8_0,3593.0,2388.0,1518.0,1836.0,1742.0,4276.0,0.42107013,24.4,-19.16361524216056,-12.818248137739651,0.6688846533267429,6.345367104420909,165,292,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9330671898237,50.381338973380274]}"
000000000000000008db_0,3437.0,2374.5,1426.0,1707.0,1594.5,4591.5,0.4844811,60.4,-19.866253786858323,-13.255854143648131,0.6672548476359936,6.610399643210192,345,508,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.975467671234141,50.70590028553266]}"
000000000000000008dd_0,3362.0,2264.5,1428.0,1751.5,1634.0,4548.0,0.4713685,84.6,-19.499844775046917,-13.7307833974725,0.7041483435315943,5.769061377574417,90,594,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.118389632937557,50.67230329390659]}"
000000000000000008df_0,3592.5,2405.0,1420.0,1710.5,1622.0,4536.0,0.4732056,30.5,-21.718163284168458,-13.91080496033176,0.6405147976059328,7.807358323836699,10,426,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.592511291332138,50.24138145211445]}"
000000000000000008e0_0,3294.0,2399.0,1408.0,1727.0,1668.0,3958.0,0.40703875,29,-21.029641115435243,-13.580896882224831,0.6457978435141617,7.448744233210412,180,332,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.638235539293822,49.9907514878451]}"
000000000000000008e2_0,4205.5,3052.5,1585.5,1843.5,2124.0,4178.0,0.32592827,21.1,-20.987065084794104,-13.767506384156924,0.6559996039718763,7.2195587006371795,102,161,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.732828138711607,49.83148018797071]}"
